"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Otro","Muerte","34","Hombre","Desconocido",2023,"San José","Desamparados","Desamparados","6.Viernes","L. Diciembre","De 30 a 34"
"Conductor","Muerte","21","Mujer","Automóvil",2023,"San José","San José","Merced","1.Domingo","G. Julio","De 20 a 24"
"Conductor","Muerte","23","Hombre","Automóvil",2023,"San José","San José","Merced","1.Domingo","G. Julio","De 20 a 24"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Heredia","Heredia","Ulloa","4.Miércoles","K. Noviembre","Desconocida"
"Motociclista","Muerte","33","Hombre","Motocicleta",2023,"Alajuela","Alajuela","San Isidro","1.Domingo","E. Mayo","De 30 a 34"
"Motociclista","Muerte","23","Hombre","Motocicleta",2023,"Limón","Talamanca","Cahuita","2.Lunes","H. Agosto","De 20 a 24"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Limón","Matina","Carrandi","7.Sábado","I. Setiembre","Desconocida"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Limón","Matina","Carrandi","7.Sábado","I. Setiembre","Desconocida"
"Pasajero carro","Muerte","33","Hombre","Otros",2023,"Heredia","Heredia","Ulloa","4.Miércoles","D. Abril","De 30 a 34"
"Motociclista","Muerte","24","Hombre","Motocicleta",2023,"Heredia","Heredia","Heredia","1.Domingo","A. Enero","De 20 a 24"
"Motociclista","Muerte","49","Hombre","Motocicleta",2023,"San José","Turrubares","San Pablo","6.Viernes","C. Marzo","De 45 a 49"
"Motociclista","Muerte","22","Hombre","Motocicleta",2023,"Alajuela","Alajuela","Guácima","3.Martes","E. Mayo","De 20 a 24"
"Peatón","Muerte","36","Hombre","No aplica",2023,"Alajuela","Orotina","Coyolar","2.Lunes","I. Setiembre","De 35 a 39"
"Conductor","Muerte","44","Hombre","Pick up",2023,"Guanacaste","Abangares","Las Juntas","3.Martes","J. Octubre","De 40 a 44"
"Motociclista","Muerte","19","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Pital","1.Domingo","D. Abril","De 15 a 19"
"Motociclista","Muerte","36","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Aguas Zarcas","7.Sábado","E. Mayo","De 35 a 39"
"Pasajero carro","Muerte","53","Mujer","Automóvil",2023,"Alajuela","San Carlos","Pital","1.Domingo","J. Octubre","De 50 a 54"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Guanacaste","La Cruz","La Cruz","2.Lunes","J. Octubre","Desconocida"
"Conductor","Muerte","58","Hombre","Pick up",2023,"Guanacaste","La Cruz","Santa Cecilia","2.Lunes","L. Diciembre","De 55 a 59"
"Motociclista","Muerte","26","Hombre","Motocicleta",2023,"Guanacaste","Carrillo","Sardinal","7.Sábado","L. Diciembre","De 25 a 29"
"Pasajero moto","Muerte","33","Mujer","Motocicleta",2023,"San José","Santa Ana","Piedades","1.Domingo","B. Febrero","De 30 a 34"
"Motociclista","Muerte","49","Hombre","Motocicleta",2023,"San José","Escazú","San Rafael","1.Domingo","J. Octubre","De 45 a 49"
"Peatón","Muerte","43","Hombre","No aplica",2023,"San José","San José","San Sebastián","4.Miércoles","C. Marzo","De 40 a 44"
"Motociclista","Muerte","53","Hombre","Motocicleta",2023,"San José","Desamparados","San Rafael Abajo","3.Martes","D. Abril","De 50 a 54"
"Motociclista","Muerte","45","Hombre","Motocicleta",2023,"San José","San José","Uruca","4.Miércoles","B. Febrero","De 45 a 49"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2023,"San José","Santa Ana","Brasil","6.Viernes","J. Octubre","Desconocida"
"Motociclista","Muerte","54","Hombre","Motocicleta",2023,"Puntarenas","Coto Brus","Aguabuena","7.Sábado","G. Julio","De 50 a 54"
"Motociclista","Muerte","38","Hombre","Motocicleta",2023,"San José","Goicoechea","Purral","5.Jueves","E. Mayo","De 35 a 39"
"Motociclista","Muerte","44","Hombre","Motocicleta",2023,"Heredia","San Isidro","San José","7.Sábado","K. Noviembre","De 40 a 44"
"Peatón","Muerte","69","Mujer","No aplica",2023,"San José","Goicoechea","Ipís","5.Jueves","B. Febrero","De 65 a 69"
"Motociclista","Muerte","29","Hombre","Motocicleta",2023,"Guanacaste","Carrillo","Belén","2.Lunes","K. Noviembre","De 25 a 29"
"Conductor","Muerte","31","Hombre","Automóvil",2023,"San José","Pérez Zeledón","Daniel Flores","6.Viernes","B. Febrero","De 30 a 34"
"Motociclista","Muerte","17","Hombre","Motocicleta",2023,"San José","Pérez Zeledón","San Pedro","1.Domingo","F. Junio","De 15 a 19"
"Conductor","Muerte","41","Hombre","Rural",2023,"Puntarenas","Puerto Jiménez","Puerto Jiménez","7.Sábado","B. Febrero","De 40 a 44"
"Pasajero carro","Muerte","70","Mujer","Pick up",2023,"Alajuela","Alajuela","Guácima","2.Lunes","D. Abril","De 70 a 74"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2023,"Alajuela","Orotina","Hacienda Vieja","4.Miércoles","H. Agosto","Desconocida"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2023,"Heredia","Sarapiquí","Puerto Viejo","1.Domingo","A. Enero","Desconocida"
"Conductor","Muerte","24","Hombre","Automóvil",2023,"Heredia","Sarapiquí","La Virgen","6.Viernes","G. Julio","De 20 a 24"
"Pasajero carro","Muerte","42","Hombre","Camión",2023,"Alajuela","Alajuela","Sarapiquí","5.Jueves","H. Agosto","De 40 a 44"
"Conductor","Muerte","25","Hombre","Automóvil",2023,"Alajuela","San Carlos","Florencia","7.Sábado","A. Enero","De 25 a 29"
"Motociclista","Muerte","52","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Pocosol","2.Lunes","B. Febrero","De 50 a 54"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2023,"Alajuela","Los Chiles","El Amparo","1.Domingo","D. Abril","Desconocida"
"Pasajero moto","Muerte","31","Hombre","Motocicleta",2023,"Alajuela","Los Chiles","El Amparo","1.Domingo","D. Abril","De 30 a 34"
"Motociclista","Muerte","23","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Cutris","7.Sábado","D. Abril","De 20 a 24"
"Motociclista","Muerte","29","Hombre","Motocicleta",2023,"Limón","Siquirres","El Cairo","3.Martes","E. Mayo","De 25 a 29"
"Motociclista","Muerte","27","Hombre","Motocicleta",2023,"Limón","Matina","Matina","2.Lunes","E. Mayo","De 25 a 29"
"Motociclista","Muerte","30","Hombre","Motocicleta",2023,"Limón","Siquirres","Pacuarito","7.Sábado","K. Noviembre","De 30 a 34"
"Conductor","Muerte","48","Hombre","Pick up",2023,"Cartago","Cartago","Guadalupe o Arenilla","2.Lunes","G. Julio","De 45 a 49"
"Motociclista","Muerte","25","Hombre","Motocicleta",2023,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","5.Jueves","J. Octubre","De 25 a 29"
"Conductor","Muerte","75","Hombre","Automóvil",2023,"San José","Pérez Zeledón","Cajón","3.Martes","I. Setiembre","75 y más"
"Motociclista","Muerte","58","Hombre","Motocicleta",2023,"San José","Escazú","San Rafael","1.Domingo","C. Marzo","De 55 a 59"
"Motociclista","Muerte","25","Hombre","Motocicleta",2023,"San José","Puriscal","Mercedes Sur","7.Sábado","F. Junio","De 25 a 29"
"Peatón","Muerte","27","Hombre","No aplica",2023,"San José","San José","Hatillo","1.Domingo","K. Noviembre","De 25 a 29"
"Otro","Muerte","Desconocido","Hombre","Desconocido",2023,"San José","Escazú","San Rafael","7.Sábado","K. Noviembre","Desconocida"
"Otro","Muerte","Desconocido","Mujer","Desconocido",2023,"San José","Escazú","San Rafael","7.Sábado","K. Noviembre","Desconocida"
"Conductor","Muerte","38","Mujer","Automóvil",2023,"San José","Turrubares","San Juan de Mata","4.Miércoles","E. Mayo","De 35 a 39"
"Pasajero moto","Muerte","26","Mujer","Motocicleta",2023,"Alajuela","Atenas","Concepción","7.Sábado","L. Diciembre","De 25 a 29"
"Conductor","Muerte","52","Hombre","Automóvil",2023,"Alajuela","Alajuela","Turrúcares","2.Lunes","E. Mayo","De 50 a 54"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2023,"Alajuela","Alajuela","Guácima","2.Lunes","G. Julio","Desconocida"
"Ciclista","Muerte","48","Hombre","Bicicleta",2023,"Alajuela","Orotina","Orotina","2.Lunes","G. Julio","De 45 a 49"
"Motociclista","Muerte","42","Hombre","Motocicleta",2023,"Alajuela","San Carlos","La Palmera","1.Domingo","C. Marzo","De 40 a 44"
"Conductor","Muerte","34","Hombre","Automóvil",2023,"Alajuela","Alajuela","Turrúcares","7.Sábado","L. Diciembre","De 30 a 34"
"Conductor","Muerte","52","Hombre","Automóvil",2023,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","3.Martes","B. Febrero","De 50 a 54"
"Motociclista","Muerte","33","Hombre","Motocicleta",2023,"Heredia","Belén","La Asunción","1.Domingo","G. Julio","De 30 a 34"
"Pasajero moto","Muerte","19","Mujer","Motocicleta",2023,"San José","San José","Uruca","7.Sábado","J. Octubre","De 15 a 19"
"Peatón","Muerte","33","Mujer","No aplica",2023,"Cartago","Turrialba","Chirripó","7.Sábado","C. Marzo","De 30 a 34"
"Conductor","Muerte","51","Hombre","Automóvil",2023,"Cartago","Turrialba","Pavones","6.Viernes","E. Mayo","De 50 a 54"
"Motociclista","Muerte","27","Hombre","Motocicleta",2023,"Cartago","Turrialba","La Suiza","6.Viernes","L. Diciembre","De 25 a 29"
"Otro","Muerte","42","Hombre","Cabezal sin remolque",2023,"Cartago","Oreamuno","Cot","3.Martes","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","36","Hombre","Motocicleta",2023,"Alajuela","Orotina","Coyolar","7.Sábado","B. Febrero","De 35 a 39"
"Conductor","Muerte","39","Hombre","Rural",2023,"Alajuela","San Mateo","Desmonte","6.Viernes","D. Abril","De 35 a 39"
"Peatón","Muerte","73","Hombre","No aplica",2023,"Alajuela","San Carlos","La Palmera","3.Martes","B. Febrero","De 70 a 74"
"Peatón","Muerte","1","Hombre","No aplica",2023,"Alajuela","San Carlos","Pital","7.Sábado","C. Marzo","De 0 a 4"
"Motociclista","Muerte","20","Hombre","Motocicleta",2023,"Alajuela","Alajuela","San Antonio","6.Viernes","G. Julio","De 20 a 24"
"Motociclista","Muerte","23","Hombre","Motocicleta",2023,"Puntarenas","Osa","Bahía Ballena","1.Domingo","E. Mayo","De 20 a 24"
"Motociclista","Muerte","32","Hombre","Motocicleta",2023,"Puntarenas","Buenos Aires","Boruca","2.Lunes","F. Junio","De 30 a 34"
"Peatón","Muerte","60","Hombre","No aplica",2023,"Puntarenas","Puntarenas","El Roble","5.Jueves","C. Marzo","De 60 a 64"
"Ciclista","Muerte","63","Hombre","Bicicleta",2023,"Puntarenas","Montes de Oro","San Isidro","7.Sábado","C. Marzo","De 60 a 64"
"Conductor","Muerte","64","Hombre","Otros",2023,"Cartago","Jiménez","Juan Viñas","4.Miércoles","L. Diciembre","De 60 a 64"
"Pasajero bicicleta","Muerte","13","Mujer","Bicicleta",2023,"Limón","Limón","Limón","5.Jueves","K. Noviembre","De 10 a 14"
"Ciclista","Muerte","26","Hombre","Bicicleta",2023,"Limón","Matina","Carrandi","2.Lunes","L. Diciembre","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2023,"Heredia","Sarapiquí","Las Horquetas","2.Lunes","E. Mayo","De 25 a 29"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2023,"Heredia","Sarapiquí","Las Horquetas","7.Sábado","F. Junio","Desconocida"
"Motociclista","Muerte","30","Mujer","Motocicleta",2023,"Heredia","Sarapiquí","Las Horquetas","2.Lunes","F. Junio","De 30 a 34"
"Peatón","Muerte","32","Hombre","No aplica",2023,"Guanacaste","Santa Cruz","Tempate","7.Sábado","D. Abril","De 30 a 34"
"Motociclista","Muerte","30","Hombre","Motocicleta",2023,"Limón","Pococí","Roxana","1.Domingo","C. Marzo","De 30 a 34"
"Peatón","Muerte","37","Mujer","No aplica",2023,"Limón","Guácimo","Guácimo","4.Miércoles","D. Abril","De 35 a 39"
"Peatón","Muerte","39","Hombre","No aplica",2023,"Limón","Guácimo","Guácimo","4.Miércoles","D. Abril","De 35 a 39"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2023,"Limón","Pococí","Cariari","7.Sábado","E. Mayo","Desconocida"
"Motociclista","Muerte","38","Hombre","Motocicleta",2023,"Limón","Pococí","Cariari","7.Sábado","E. Mayo","De 35 a 39"
"Peatón","Muerte","65","Hombre","No aplica",2023,"Limón","Pococí","Guápiles","4.Miércoles","E. Mayo","De 65 a 69"
"Motociclista","Muerte","57","Hombre","Motocicleta",2023,"Limón","Pococí","Jiménez","2.Lunes","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","36","Hombre","Motocicleta",2023,"Limón","Pococí","Cariari","7.Sábado","K. Noviembre","De 35 a 39"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Cartago","Turrialba","Turrialba","7.Sábado","L. Diciembre","Desconocida"
"Conductor","Muerte","34","Hombre","Otros",2023,"Alajuela","San Carlos","Pital","3.Martes","E. Mayo","De 30 a 34"
"Motociclista","Muerte","35","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Venecia","1.Domingo","G. Julio","De 35 a 39"
"Motociclista","Muerte","38","Hombre","Motocicleta",2023,"Alajuela","Río Cuarto","Santa Rita","1.Domingo","H. Agosto","De 35 a 39"
"Motociclista","Muerte","34","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Pital","6.Viernes","J. Octubre","De 30 a 34"
"Motociclista","Muerte","29","Hombre","Motocicleta",2023,"Alajuela","Upala","Canalete","7.Sábado","B. Febrero","De 25 a 29"
"Motociclista","Muerte","64","Hombre","Motocicleta",2023,"Alajuela","Upala","Delicias","7.Sábado","G. Julio","De 60 a 64"
"Motociclista","Muerte","20","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Pocosol","4.Miércoles","B. Febrero","De 20 a 24"
"Pasajero moto","Muerte","26","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Pocosol","4.Miércoles","B. Febrero","De 25 a 29"
"Conductor","Muerte","25","Hombre","Automóvil",2023,"Alajuela","San Carlos","La Fortuna","6.Viernes","C. Marzo","De 25 a 29"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Alajuela","San Carlos","Florencia","6.Viernes","J. Octubre","Desconocida"
"Pasajero carro","Muerte","Desconocido","Mujer","Rural",2023,"Puntarenas","Puntarenas","Cóbano","5.Jueves","A. Enero","Desconocida"
"Motociclista","Muerte","33","Hombre","Motocicleta",2023,"Guanacaste","Nicoya","Mansión","7.Sábado","J. Octubre","De 30 a 34"
"Peatón","Muerte","36","Hombre","No aplica",2023,"Guanacaste","Nicoya","Nicoya","1.Domingo","K. Noviembre","De 35 a 39"
"Motociclista","Muerte","49","Hombre","Motocicleta",2023,"San José","Pérez Zeledón","Daniel Flores","5.Jueves","H. Agosto","De 45 a 49"
"Conductor","Muerte","32","Hombre","Automóvil",2023,"Limón","Guácimo","Guácimo","1.Domingo","B. Febrero","De 30 a 34"
"Pasajero moto","Muerte","17","Mujer","Motocicleta",2023,"Alajuela","Palmares","Buenos Aires","7.Sábado","J. Octubre","De 15 a 19"
"Motociclista","Muerte","33","Hombre","Motocicleta",2023,"Puntarenas","Esparza","Caldera","7.Sábado","C. Marzo","De 30 a 34"
"Motociclista","Muerte","23","Hombre","Motocicleta",2023,"Alajuela","San Carlos","La Palmera","6.Viernes","E. Mayo","De 20 a 24"
"Motociclista","Muerte","37","Hombre","Motocicleta",2023,"Guanacaste","Abangares","Colorado","7.Sábado","D. Abril","De 35 a 39"
"Ciclista","Muerte","53","Hombre","Bicicleta",2023,"Heredia","Sarapiquí","Las Horquetas","1.Domingo","A. Enero","De 50 a 54"
"Pasajero carro","Muerte","62","Mujer","Rural",2023,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","7.Sábado","B. Febrero","De 60 a 64"
"Pasajero carro","Muerte","68","Hombre","Rural",2023,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","7.Sábado","B. Febrero","De 65 a 69"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Alajuela","Naranjo","San Miguel","4.Miércoles","L. Diciembre","Desconocida"
"Ciclista","Muerte","66","Hombre","Bicicleta",2023,"Limón","Matina","Carrandi","7.Sábado","A. Enero","De 65 a 69"
"Motociclista","Muerte","24","Hombre","Motocicleta",2023,"Limón","Limón","Limón","1.Domingo","G. Julio","De 20 a 24"
"Ciclista","Muerte","33","Hombre","Bicicleta",2023,"Limón","Limón","Limón","1.Domingo","G. Julio","De 30 a 34"
"Ciclista","Muerte","43","Hombre","Bicicleta",2023,"Limón","Limón","Limón","1.Domingo","G. Julio","De 40 a 44"
"Pasajero bicicleta","Muerte","63","Hombre","Bicicleta",2023,"Limón","Limón","Limón","1.Domingo","G. Julio","De 60 a 64"
"Motociclista","Muerte","33","Hombre","Motocicleta",2023,"Limón","Talamanca","Cahuita","1.Domingo","L. Diciembre","De 30 a 34"
"Peatón","Muerte","25","Hombre","No aplica",2023,"San José","Desamparados","San Antonio","7.Sábado","G. Julio","De 25 a 29"
"Peatón","Muerte","7","Mujer","No aplica",2023,"Cartago","Jiménez","Juan Viñas","3.Martes","L. Diciembre","De 05 a 09"
"Motociclista","Muerte","21","Hombre","Motocicleta",2023,"Cartago","Paraíso","Llanos de Santa Lucía","7.Sábado","F. Junio","De 20 a 24"
"Conductor","Muerte","28","Mujer","Automóvil",2023,"Cartago","Oreamuno","San Rafael","6.Viernes","E. Mayo","De 25 a 29"
"Peatón","Muerte","64","Mujer","No aplica",2023,"Cartago","El Guarco","Tobosi","6.Viernes","F. Junio","De 60 a 64"
"Peatón","Muerte","86","Hombre","No aplica",2023,"Heredia","Barva","San Pedro","3.Martes","A. Enero","75 y más"
"Motociclista","Muerte","17","Hombre","Motocicleta",2023,"Heredia","Belén","La Ribera","3.Martes","C. Marzo","De 15 a 19"
"Motociclista","Muerte","27","Hombre","Motocicleta",2023,"San José","Pérez Zeledón","San Isidro de El General","7.Sábado","L. Diciembre","De 25 a 29"
"Conductor","Muerte","63","Hombre","Cabezal con remolque",2023,"Limón","Pococí","Guápiles","2.Lunes","D. Abril","De 60 a 64"
"Conductor","Muerte","Desconocido","Desconocido","Automóvil",2023,"Limón","Pococí","Cariari","1.Domingo","G. Julio","Desconocida"
"Peatón","Muerte","35","Hombre","No aplica",2023,"Limón","Pococí","Cariari","4.Miércoles","L. Diciembre","De 35 a 39"
"Conductor","Muerte","62","Hombre","Autobús",2023,"Heredia","Santo Domingo","Paracito","4.Miércoles","H. Agosto","De 60 a 64"
"Pasajero moto","Muerte","Desconocido","Mujer","Motocicleta",2023,"Alajuela","Orotina","La Ceiba","1.Domingo","C. Marzo","Desconocida"
"Pasajero moto","Muerte","70","Hombre","Motocicleta",2023,"Alajuela","Orotina","Orotina","7.Sábado","E. Mayo","De 70 a 74"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Limón","Siquirres","Siquirres","3.Martes","B. Febrero","Desconocida"
"Conductor","Muerte","47","Hombre","Desconocido",2023,"Guanacaste","Cañas","Cañas","5.Jueves","F. Junio","De 45 a 49"
"Peatón","Muerte","35","Mujer","No aplica",2023,"Guanacaste","Cañas","Cañas","7.Sábado","J. Octubre","De 35 a 39"
"Conductor","Muerte","30","Mujer","Automóvil",2023,"Guanacaste","Abangares","Las Juntas","3.Martes","L. Diciembre","De 30 a 34"
"Motociclista","Muerte","45","Hombre","Motocicleta",2023,"Puntarenas","Monteverde","Monteverde","7.Sábado","F. Junio","De 45 a 49"
"Motociclista","Muerte","34","Hombre","Motocicleta",2023,"Alajuela","Los Chiles","Los Chiles","3.Martes","B. Febrero","De 30 a 34"
"Motociclista","Muerte","21","Hombre","Motocicleta",2023,"Alajuela","Upala","San José o Pizote","7.Sábado","I. Setiembre","De 20 a 24"
"Pasajero moto","Muerte","42","Hombre","Motocicleta",2023,"Alajuela","Upala","San José o Pizote","7.Sábado","I. Setiembre","De 40 a 44"
"Conductor","Muerte","68","Hombre","Automóvil",2023,"Alajuela","Río Cuarto","Santa Isabel","1.Domingo","J. Octubre","De 65 a 69"
"Pasajero carro","Muerte","40","Mujer","Automóvil",2023,"Alajuela","Río Cuarto","Santa Isabel","1.Domingo","J. Octubre","De 40 a 44"
"Pasajero carro","Muerte","9","Mujer","Automóvil",2023,"Alajuela","Río Cuarto","Santa Isabel","1.Domingo","J. Octubre","De 05 a 09"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Alajuela","San Carlos","Pocosol","7.Sábado","L. Diciembre","Desconocida"
"Motociclista","Muerte","23","Hombre","Motocicleta",2023,"Alajuela","Poás","Sabana Redonda","1.Domingo","G. Julio","De 20 a 24"
"Peatón","Muerte","36","Hombre","No aplica",2023,"San José","San José","Hatillo","3.Martes","E. Mayo","De 35 a 39"
"Motociclista","Muerte","20","Hombre","Motocicleta",2023,"Limón","Siquirres","Pacuarito","2.Lunes","E. Mayo","De 20 a 24"
"Conductor","Muerte","44","Hombre","Automóvil",2023,"Limón","Pococí","Guápiles","6.Viernes","B. Febrero","De 40 a 44"
"Conductor","Muerte","40","Hombre","Automóvil",2023,"Limón","Pococí","Roxana","3.Martes","H. Agosto","De 40 a 44"
"Conductor","Muerte","58","Hombre","Automóvil",2023,"Puntarenas","Quepos","Savegre","1.Domingo","E. Mayo","De 55 a 59"
"Ciclista","Muerte","45","Hombre","Bicicleta",2023,"Puntarenas","Quepos","Quepos","6.Viernes","H. Agosto","De 45 a 49"
"Motociclista","Muerte","46","Hombre","Motocicleta",2023,"Puntarenas","Quepos","Quepos","6.Viernes","I. Setiembre","De 45 a 49"
"Motociclista","Muerte","50","Hombre","Motocicleta",2023,"Puntarenas","Parrita","Parrita","4.Miércoles","K. Noviembre","De 50 a 54"
"Pasajero moto","Muerte","26","Hombre","Motocicleta",2023,"Puntarenas","Quepos","Quepos","1.Domingo","L. Diciembre","De 25 a 29"
"Motociclista","Muerte","50","Hombre","Motocicleta",2023,"Puntarenas","Parrita","Parrita","4.Miércoles","L. Diciembre","De 50 a 54"
"Conductor","Muerte","41","Hombre","Automóvil",2023,"Puntarenas","Osa","Piedras Blancas","2.Lunes","A. Enero","De 40 a 44"
"Peatón","Muerte","50","Hombre","No aplica",2023,"Puntarenas","Osa","Piedras Blancas","6.Viernes","L. Diciembre","De 50 a 54"
"Motociclista","Muerte","54","Hombre","Motocicleta",2023,"Limón","Matina","Batán","1.Domingo","B. Febrero","De 50 a 54"
"Pasajero moto","Muerte","Desconocido","Mujer","Motocicleta",2023,"Limón","Matina","Batán","1.Domingo","B. Febrero","Desconocida"
"Conductor","Muerte","21","Hombre","Desconocido",2023,"Limón","Siquirres","Siquirres","4.Miércoles","F. Junio","De 20 a 24"
"Pasajero carro","Muerte","20","Hombre","Pick up",2023,"Limón","Siquirres","Siquirres","4.Miércoles","F. Junio","De 20 a 24"
"Motociclista","Muerte","15","Hombre","Motocicleta",2023,"Limón","Siquirres","Germania","1.Domingo","L. Diciembre","De 15 a 19"
"Conductor","Muerte","23","Hombre","Automóvil",2023,"Alajuela","San Ramón","San Rafael","3.Martes","I. Setiembre","De 20 a 24"
"Motociclista","Muerte","15","Hombre","Motocicleta",2023,"Alajuela","San Ramón","Ángeles","7.Sábado","L. Diciembre","De 15 a 19"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Limón","Siquirres","Alegría","6.Viernes","K. Noviembre","Desconocida"
"Ciclista","Muerte","53","Hombre","Bicicleta",2023,"Puntarenas","Buenos Aires","Buenos Aires","6.Viernes","K. Noviembre","De 50 a 54"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Puntarenas","Osa","Bahía Ballena","4.Miércoles","D. Abril","Desconocida"
"Motociclista","Muerte","28","Hombre","Motocicleta",2023,"Puntarenas","Osa","Puerto Cortés","2.Lunes","E. Mayo","De 25 a 29"
"Peatón","Muerte","59","Hombre","No aplica",2023,"Puntarenas","Osa","Puerto Cortés","7.Sábado","L. Diciembre","De 55 a 59"
"Pasajero moto","Muerte","26","Mujer","Motocicleta",2023,"Guanacaste","Abangares","Las Juntas","3.Martes","B. Febrero","De 25 a 29"
"Conductor","Muerte","51","Hombre","Pick up",2023,"Guanacaste","Bagaces","Bagaces","7.Sábado","K. Noviembre","De 50 a 54"
"Peatón","Muerte","50","Hombre","No aplica",2023,"San José","Pérez Zeledón","San Isidro de El General","2.Lunes","J. Octubre","De 50 a 54"
"Conductor","Muerte","40","Hombre","Otros",2023,"San José","Pérez Zeledón","Páramo","1.Domingo","L. Diciembre","De 40 a 44"
"Conductor","Muerte","44","Mujer","Desconocido",2023,"Alajuela","San Ramón","San Rafael","3.Martes","B. Febrero","De 40 a 44"
"Motociclista","Muerte","18","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Monterrey","6.Viernes","A. Enero","De 15 a 19"
"Motociclista","Muerte","26","Hombre","Motocicleta",2023,"Alajuela","Los Chiles","El Amparo","7.Sábado","H. Agosto","De 25 a 29"
"Motociclista","Muerte","30","Hombre","Motocicleta",2023,"Alajuela","San Carlos","Monterrey","7.Sábado","J. Octubre","De 30 a 34"
"Motociclista","Muerte","26","Hombre","Motocicleta",2023,"San José","Pérez Zeledón","Cajón","2.Lunes","B. Febrero","De 25 a 29"
"Motociclista","Muerte","17","Hombre","Motocicleta",2023,"San José","Pérez Zeledón","San Pedro","4.Miércoles","F. Junio","De 15 a 19"
"Motociclista","Muerte","29","Hombre","Motocicleta",2023,"San José","San José","San Francisco de Dos Ríos","4.Miércoles","D. Abril","De 25 a 29"
"Peatón","Muerte","72","Hombre","No aplica",2023,"San José","Mora","Colón","5.Jueves","I. Setiembre","De 70 a 74"
"Conductor","Muerte","Desconocido","Hombre","Rural",2023,"Puntarenas","Puntarenas","Cóbano","6.Viernes","I. Setiembre","Desconocida"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"San José","San José","Hospital","6.Viernes","C. Marzo","Desconocida"
"Motociclista","Muerte","27","Hombre","Motocicleta",2023,"San José","Curridabat","Curridabat","5.Jueves","A. Enero","De 25 a 29"
"Peatón","Muerte","14","Hombre","No aplica",2023,"Heredia","San Isidro","San José","4.Miércoles","E. Mayo","De 10 a 14"
"Motociclista","Muerte","40","Hombre","Motocicleta",2023,"San José","San José","Hatillo","5.Jueves","F. Junio","De 40 a 44"
"Motociclista","Muerte","72","Hombre","Motocicleta",2023,"Guanacaste","Liberia","Curubandé","1.Domingo","A. Enero","De 70 a 74"
"Pasajero carro","Muerte","60","Hombre","Automóvil",2023,"Guanacaste","Santa Cruz","Tempate","7.Sábado","E. Mayo","De 60 a 64"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2023,"Guanacaste","Santa Cruz","Tempate","7.Sábado","E. Mayo","Desconocida"
"Motociclista","Muerte","40","Hombre","Motocicleta",2023,"Guanacaste","Liberia","Cañas Dulces","7.Sábado","I. Setiembre","De 40 a 44"
"Peatón","Muerte","75","Hombre","No aplica",2023,"San José","San José","Hospital","4.Miércoles","B. Febrero","75 y más"
"Motociclista","Muerte","41","Hombre","Motocicleta",2023,"Guanacaste","Carrillo","Filadelfia","1.Domingo","L. Diciembre","De 40 a 44"
"Peatón","Muerte","67","Mujer","No aplica",2023,"San José","San José","Carmen","6.Viernes","F. Junio","De 65 a 69"
"Conductor","Muerte","26","Hombre","Automóvil",2023,"San José","Tibás","San Juan","1.Domingo","C. Marzo","De 25 a 29"
"Pasajero carro","Muerte","20","Hombre","Automóvil",2023,"San José","Tibás","San Juan","1.Domingo","C. Marzo","De 20 a 24"
