"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Conductor","Muerte","78","Hombre","Rural",2018,"Cartago","Cartago","Corralillo","4.Miércoles","D. Abril","75 y más"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"Guanacaste","Tilarán","Santa Rosa","1.Domingo","I. Setiembre","Desconocida"
"Conductor","Muerte","61","Hombre","Desconocido",2018,"Puntarenas","Buenos Aires","Biolley","1.Domingo","A. Enero","De 60 a 64"
"Pasajero carro","Muerte","49","Hombre","Automóvil",2018,"Alajuela","San Ramón","Santiago","3.Martes","E. Mayo","De 45 a 49"
"Ciclista","Muerte","62","Hombre","Bicicleta",2018,"Limón","Limón","Valle la Estrella","1.Domingo","I. Setiembre","De 60 a 64"
"Pasajero carro","Muerte","37","Hombre","Automóvil",2018,"Heredia","Sarapiquí","Las Horquetas","7.Sábado","A. Enero","De 35 a 39"
"Pasajero carro","Muerte","32","Hombre","Automóvil",2018,"Heredia","Sarapiquí","Las Horquetas","7.Sábado","A. Enero","De 30 a 34"
"Pasajero moto","Muerte","19","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","Puerto Viejo","3.Martes","E. Mayo","De 15 a 19"
"Motociclista","Muerte","33","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","Puerto Viejo","3.Martes","E. Mayo","De 30 a 34"
"Conductor","Muerte","43","Hombre","Automóvil",2018,"Heredia","Sarapiquí","La Virgen","7.Sábado","F. Junio","De 40 a 44"
"Motociclista","Muerte","34","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","Las Horquetas","3.Martes","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","31","Hombre","Motocicleta",2018,"Guanacaste","Santa Cruz","Tempate","5.Jueves","H. Agosto","De 30 a 34"
"Motociclista","Muerte","35","Hombre","Motocicleta",2018,"Alajuela","Naranjo","San Miguel","5.Jueves","A. Enero","De 35 a 39"
"Conductor","Muerte","57","Hombre","Automóvil",2018,"Cartago","Cartago","San Nicolás","6.Viernes","F. Junio","De 55 a 59"
"Peatón","Muerte","50","Hombre","No aplica",2018,"Cartago","La Unión","Tres Ríos","5.Jueves","J. Octubre","De 50 a 54"
"Motociclista","Muerte","29","Hombre","Motocicleta",2018,"Guanacaste","Hojancha","Hojancha","1.Domingo","C. Marzo","De 25 a 29"
"Ciclista","Muerte","79","Hombre","Bicicleta",2018,"Guanacaste","Nicoya","Mansión","7.Sábado","L. Diciembre","75 y más"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"Alajuela","Alajuela","San Antonio","1.Domingo","A. Enero","Desconocida"
"Conductor","Muerte","60","Hombre","Pick up",2018,"Limón","Matina","Batán","5.Jueves","G. Julio","De 60 a 64"
"Motociclista","Muerte","56","Hombre","Motocicleta",2018,"Heredia","Heredia","Heredia","1.Domingo","G. Julio","De 55 a 59"
"Motociclista","Muerte","21","Hombre","Motocicleta",2018,"Heredia","Heredia","San Francisco","7.Sábado","G. Julio","De 20 a 24"
"Pasajero moto","Muerte","67","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Chomes","1.Domingo","D. Abril","De 65 a 69"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"Puntarenas","Montes de Oro","San Isidro","1.Domingo","J. Octubre","De 25 a 29"
"Motociclista","Muerte","33","Hombre","Motocicleta",2018,"Limón","Limón","Río Blanco","3.Martes","C. Marzo","De 30 a 34"
"Motociclista","Muerte","29","Hombre","Motocicleta",2018,"Limón","Matina","Carrandi","2.Lunes","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","38","Hombre","Motocicleta",2018,"San José","Montes de Oca","San Pedro","5.Jueves","I. Setiembre","De 35 a 39"
"Motociclista","Muerte","65","Hombre","Motocicleta",2018,"Cartago","Cartago","San Nicolás","6.Viernes","L. Diciembre","De 65 a 69"
"Motociclista","Muerte","33","Hombre","Motocicleta",2018,"Limón","Siquirres","El Cairo","1.Domingo","H. Agosto","De 30 a 34"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"Limón","Siquirres","Germania","3.Martes","J. Octubre","De 20 a 24"
"Peatón","Muerte","25","Hombre","No aplica",2018,"Guanacaste","Nicoya","Mansión","1.Domingo","F. Junio","De 25 a 29"
"Ciclista","Muerte","63","Hombre","Bicicleta",2018,"Heredia","Sarapiquí","Las Horquetas","6.Viernes","H. Agosto","De 60 a 64"
"Peatón","Muerte","57","Hombre","No aplica",2018,"Limón","Siquirres","Siquirres","5.Jueves","H. Agosto","De 55 a 59"
"Motociclista","Muerte","29","Hombre","Motocicleta",2018,"Limón","Siquirres","El Cairo","4.Miércoles","L. Diciembre","De 25 a 29"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2018,"Alajuela","Alajuela","Río Segundo","3.Martes","G. Julio","Desconocida"
"Pasajero carro","Muerte","42","Hombre","Pick up",2018,"Cartago","Cartago","Oriental","2.Lunes","G. Julio","De 40 a 44"
"Motociclista","Muerte","46","Hombre","Motocicleta",2018,"Cartago","Cartago","Oriental","3.Martes","I. Setiembre","De 45 a 49"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"Alajuela","Valverde Vega","Sarchí Sur","7.Sábado","C. Marzo","De 20 a 24"
"Motociclista","Muerte","45","Hombre","Motocicleta",2018,"Heredia","San Isidro","San Isidro","2.Lunes","E. Mayo","De 45 a 49"
"Motociclista","Muerte","46","Hombre","Motocicleta",2018,"Puntarenas","Esparza","Caldera","2.Lunes","A. Enero","De 45 a 49"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"San José","Tibás","San Juan","1.Domingo","B. Febrero","De 25 a 29"
"Pasajero moto","Muerte","21","Mujer","Motocicleta",2018,"San José","Tibás","San Juan","1.Domingo","B. Febrero","De 20 a 24"
"Motociclista","Muerte","35","Hombre","Motocicleta",2018,"San José","Tibás","Cinco Esquinas","2.Lunes","E. Mayo","De 35 a 39"
"Motociclista","Muerte","19","Hombre","Motocicleta",2018,"San José","San José","Catedral","2.Lunes","F. Junio","De 15 a 19"
"Pasajero moto","Muerte","20","Mujer","Motocicleta",2018,"San José","San José","San Francisco de Dos Ríos","6.Viernes","K. Noviembre","De 20 a 24"
"Conductor","Muerte","44","Hombre","Automóvil",2018,"San José","Aserrí","Monterrey","6.Viernes","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","45","Hombre","Motocicleta",2018,"San José","San José","San Sebastián","6.Viernes","I. Setiembre","De 45 a 49"
"Conductor","Muerte","32","Hombre","Automóvil",2018,"San José","Escazú","San Antonio","3.Martes","L. Diciembre","De 30 a 34"
"Peatón","Muerte","77","Hombre","No aplica",2018,"Alajuela","San Ramón","San Isidro","1.Domingo","D. Abril","75 y más"
"Motociclista","Muerte","38","Hombre","Motocicleta",2018,"Heredia","San Rafael","San Rafael","5.Jueves","K. Noviembre","De 35 a 39"
"Motociclista","Muerte","25","Hombre","Motocicleta",2018,"Alajuela","Grecia","Puente de Piedra","7.Sábado","H. Agosto","De 25 a 29"
"Conductor","Muerte","28","Hombre","Automóvil",2018,"Alajuela","Orotina","La Ceiba","6.Viernes","H. Agosto","De 25 a 29"
"Conductor","Muerte","65","Hombre","Pick up",2018,"San José","Tarrazú","San Lorenzo","6.Viernes","E. Mayo","De 65 a 69"
"Peatón","Muerte","54","Hombre","No aplica",2018,"San José","Tibás","San Juan","4.Miércoles","H. Agosto","De 50 a 54"
"Motociclista","Muerte","35","Mujer","Motocicleta",2018,"Limón","Pococí","Guápiles","1.Domingo","C. Marzo","De 35 a 39"
"Pasajero moto","Muerte","25","Mujer","Motocicleta",2018,"Limón","Guácimo","Río Jiménez","1.Domingo","F. Junio","De 25 a 29"
"Conductor","Muerte","43","Hombre","Rural",2018,"San José","Acosta","Guaitil","1.Domingo","G. Julio","De 40 a 44"
"Motociclista","Muerte","19","Hombre","Motocicleta",2018,"Alajuela","Alajuela","San José","3.Martes","H. Agosto","De 15 a 19"
"Pasajero moto","Muerte","21","Hombre","Motocicleta",2018,"Alajuela","Alajuela","San José","7.Sábado","K. Noviembre","De 20 a 24"
"Motociclista","Muerte","53","Hombre","Motocicleta",2018,"Cartago","El Guarco","El Tejar","4.Miércoles","E. Mayo","De 50 a 54"
"Pasajero moto","Muerte","48","Mujer","Motocicleta",2018,"Puntarenas","Puntarenas","Chomes","2.Lunes","K. Noviembre","De 45 a 49"
"Peatón","Muerte","20","Hombre","No aplica",2018,"San José","San José","Pavas","6.Viernes","K. Noviembre","De 20 a 24"
"Conductor","Muerte","34","Hombre","Automóvil",2018,"Heredia","Belén","La Asunción","6.Viernes","L. Diciembre","De 30 a 34"
"Pasajero carro","Muerte","13","Mujer","Automóvil",2018,"Heredia","Belén","La Asunción","6.Viernes","L. Diciembre","De 10 a 14"
"Conductor","Muerte","33","Hombre","Automóvil",2018,"San José","San José","Zapote","1.Domingo","I. Setiembre","De 30 a 34"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"San José","San José","Hatillo","4.Miércoles","J. Octubre","Desconocida"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"Alajuela","Alajuela","San Antonio","2.Lunes","B. Febrero","Desconocida"
"Pasajero carro","Muerte","28","Hombre","Automóvil",2018,"Alajuela","San Ramón","San Rafael","7.Sábado","I. Setiembre","De 25 a 29"
"Pasajero carro","Muerte","22","Hombre","Otros",2018,"Alajuela","San Ramón","San Isidro","1.Domingo","B. Febrero","De 20 a 24"
"Motociclista","Muerte","32","Hombre","Motocicleta",2018,"Alajuela","Naranjo","Naranjo","1.Domingo","F. Junio","De 30 a 34"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"Heredia","Heredia","Mercedes","2.Lunes","I. Setiembre","De 20 a 24"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2018,"Heredia","Heredia","Mercedes","2.Lunes","I. Setiembre","Desconocida"
"Motociclista","Muerte","43","Hombre","Motocicleta",2018,"Cartago","Cartago","Carmen","3.Martes","I. Setiembre","De 40 a 44"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Cutris","5.Jueves","D. Abril","De 20 a 24"
"Motociclista","Muerte","16","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Pocosol","4.Miércoles","F. Junio","De 15 a 19"
"Conductor","Muerte","24","Hombre","Automóvil",2018,"Alajuela","San Carlos","Cutris","5.Jueves","K. Noviembre","De 20 a 24"
"Pasajero carro","Muerte","19","Mujer","Automóvil",2018,"Alajuela","San Carlos","Cutris","5.Jueves","K. Noviembre","De 15 a 19"
"Motociclista","Muerte","18","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Pocosol","3.Martes","L. Diciembre","De 15 a 19"
"Peatón","Muerte","34","Mujer","No aplica",2018,"Alajuela","Alajuela","Alajuela","7.Sábado","C. Marzo","De 30 a 34"
"Motociclista","Muerte","28","Mujer","Motocicleta",2018,"Alajuela","Los Chiles","El Amparo","5.Jueves","C. Marzo","De 25 a 29"
"Motociclista","Muerte","54","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Cutris","6.Viernes","G. Julio","De 50 a 54"
"Pasajero moto","Muerte","36","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Cutris","6.Viernes","G. Julio","De 35 a 39"
"Motociclista","Muerte","16","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Cutris","6.Viernes","G. Julio","De 15 a 19"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"Alajuela","Guatuso","Katira","1.Domingo","H. Agosto","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"Alajuela","Los Chiles","El Amparo","2.Lunes","H. Agosto","De 25 a 29"
"Motociclista","Muerte","55","Hombre","Motocicleta",2018,"Alajuela","San Carlos","La Fortuna","1.Domingo","K. Noviembre","De 55 a 59"
"Conductor","Muerte","35","Hombre","Otros",2018,"Puntarenas","Quepos","Savegre","3.Martes","B. Febrero","De 35 a 39"
"Conductor","Muerte","27","Hombre","Automóvil",2018,"Heredia","Heredia","San Francisco","6.Viernes","J. Octubre","De 25 a 29"
"Conductor","Muerte","39","Hombre","Automóvil",2018,"Heredia","Heredia","San Francisco","6.Viernes","J. Octubre","De 35 a 39"
"Conductor","Muerte","50","Hombre","Automóvil",2018,"Alajuela","Alajuela","Turrúcares","7.Sábado","B. Febrero","De 50 a 54"
"Conductor","Muerte","34","Hombre","Automóvil",2018,"San José","Santa Ana","Pozos","1.Domingo","D. Abril","De 30 a 34"
"Motociclista","Muerte","27","Hombre","Motocicleta",2018,"San José","Santa Ana","Uruca","5.Jueves","C. Marzo","De 25 a 29"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2018,"Alajuela","Grecia","San Isidro","7.Sábado","L. Diciembre","Desconocida"
"Peatón","Muerte","59","Mujer","No aplica",2018,"Alajuela","Palmares","Buenos Aires","5.Jueves","L. Diciembre","De 55 a 59"
"Motociclista","Muerte","30","Hombre","Motocicleta",2018,"Puntarenas","Golfito","Puerto Jiménez","4.Miércoles","E. Mayo","De 30 a 34"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"Limón","Talamanca","Cahuita","1.Domingo","B. Febrero","De 20 a 24"
"Conductor","Muerte","32","Hombre","Automóvil",2018,"Limón","Limón","Río Blanco","1.Domingo","F. Junio","De 30 a 34"
"Peatón","Muerte","76","Mujer","No aplica",2018,"Alajuela","Alajuela","San José","2.Lunes","H. Agosto","75 y más"
"Conductor","Muerte","24","Hombre","Automóvil",2018,"Cartago","Cartago","San Nicolás","7.Sábado","B. Febrero","De 20 a 24"
"Pasajero carro","Muerte","25","Hombre","Automóvil",2018,"Cartago","Cartago","San Nicolás","7.Sábado","B. Febrero","De 25 a 29"
"Ciclista","Muerte","44","Hombre","Bicicleta",2018,"Limón","Guácimo","Guácimo","1.Domingo","C. Marzo","De 40 a 44"
"Motociclista","Muerte","22","Hombre","Motocicleta",2018,"Limón","Guácimo","Guácimo","1.Domingo","C. Marzo","De 20 a 24"
"Ciclista","Muerte","41","Hombre","Bicicleta",2018,"Limón","Pococí","Rita","1.Domingo","D. Abril","De 40 a 44"
"Ciclista","Muerte","20","Hombre","Bicicleta",2018,"Limón","Pococí","La Colonia","6.Viernes","E. Mayo","De 20 a 24"
"Conductor","Muerte","47","Hombre","Automóvil",2018,"Puntarenas","Buenos Aires","Potrero Grande","2.Lunes","D. Abril","De 45 a 49"
"Motociclista","Muerte","34","Hombre","Motocicleta",2018,"San José","Pérez Zeledón","Cajón","7.Sábado","E. Mayo","De 30 a 34"
"Motociclista","Muerte","46","Hombre","Motocicleta",2018,"Puntarenas","Buenos Aires","Potrero Grande","2.Lunes","H. Agosto","De 45 a 49"
"Peatón","Muerte","66","Mujer","No aplica",2018,"San José","Pérez Zeledón","Cajón","6.Viernes","I. Setiembre","De 65 a 69"
"Peatón","Muerte","80","Hombre","No aplica",2018,"Puntarenas","Buenos Aires","Potrero Grande","1.Domingo","C. Marzo","75 y más"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"San José","San José","Hospital","7.Sábado","L. Diciembre","Desconocida"
"Peatón","Muerte","77","Hombre","No aplica",2018,"San José","San José","Catedral","6.Viernes","F. Junio","75 y más"
"Ciclista","Muerte","65","Hombre","Bicicleta",2018,"Guanacaste","Carrillo","Sardinal","7.Sábado","H. Agosto","De 65 a 69"
"Conductor","Muerte","54","Hombre","Automóvil",2018,"Alajuela","Alajuela","San Rafael","3.Martes","A. Enero","De 50 a 54"
"Pasajero carro","Muerte","56","Mujer","Automóvil",2018,"Alajuela","Alajuela","San Rafael","3.Martes","A. Enero","De 55 a 59"
"Motociclista","Muerte","21","Hombre","Motocicleta",2018,"Alajuela","Alajuela","San Isidro","7.Sábado","F. Junio","De 20 a 24"
"Motociclista","Muerte","22","Hombre","Motocicleta",2018,"Limón","Limón","Limón","1.Domingo","J. Octubre","De 20 a 24"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"Limón","Limón","Limón","1.Domingo","J. Octubre","De 25 a 29"
"Motociclista","Muerte","53","Hombre","Motocicleta",2018,"Heredia","Belén","San Antonio","7.Sábado","G. Julio","De 50 a 54"
"Motociclista","Muerte","39","Hombre","Motocicleta",2018,"Alajuela","Los Chiles","Los Chiles","2.Lunes","C. Marzo","De 35 a 39"
"Conductor","Muerte","24","Mujer","Rural",2018,"Alajuela","San Carlos","Monterrey","1.Domingo","E. Mayo","De 20 a 24"
"Conductor","Muerte","27","Hombre","Desconocido",2018,"Alajuela","San Carlos","La Fortuna","6.Viernes","F. Junio","De 25 a 29"
"Conductor","Muerte","36","Hombre","Automóvil",2018,"Puntarenas","Parrita","Parrita","1.Domingo","A. Enero","De 35 a 39"
"Conductor","Muerte","47","Hombre","Pick up",2018,"Puntarenas","Parrita","Parrita","6.Viernes","B. Febrero","De 45 a 49"
"Motociclista","Muerte","81","Hombre","Motocicleta",2018,"Alajuela","Atenas","Concepción","2.Lunes","C. Marzo","75 y más"
"Motociclista","Muerte","66","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Manzanillo","3.Martes","L. Diciembre","De 65 a 69"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Manzanillo","3.Martes","L. Diciembre","Desconocida"
"Motociclista","Muerte","28","Hombre","Motocicleta",2018,"San José","Santa Ana","Pozos","2.Lunes","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2018,"Puntarenas","Parrita","Parrita","6.Viernes","H. Agosto","Desconocida"
"Motociclista","Muerte","21","Hombre","Motocicleta",2018,"Puntarenas","Garabito","Jacó","1.Domingo","K. Noviembre","De 20 a 24"
"Motociclista","Muerte","41","Hombre","Motocicleta",2018,"Puntarenas","Parrita","Parrita","2.Lunes","K. Noviembre","De 40 a 44"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2018,"Alajuela","Orotina","El Mastate","7.Sábado","L. Diciembre","Desconocida"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"Alajuela","Grecia","Río Cuarto","5.Jueves","D. Abril","De 20 a 24"
"Pasajero carro","Muerte","26","Hombre","Pick up",2018,"Guanacaste","La Cruz","La Cruz","1.Domingo","L. Diciembre","De 25 a 29"
"Peatón","Muerte","45","Hombre","No aplica",2018,"San José","San José","Merced","6.Viernes","D. Abril","De 45 a 49"
"Ciclista","Muerte","40","Hombre","Bicicleta",2018,"Guanacaste","Liberia","Liberia","1.Domingo","D. Abril","De 40 a 44"
"Ciclista","Muerte","51","Hombre","Bicicleta",2018,"Guanacaste","Carrillo","Sardinal","5.Jueves","L. Diciembre","De 50 a 54"
"Peatón","Muerte","75","Hombre","No aplica",2018,"San José","San José","San Francisco de Dos Ríos","6.Viernes","A. Enero","75 y más"
"Conductor","Muerte","28","Mujer","Automóvil",2018,"San José","San José","San Sebastián","6.Viernes","C. Marzo","De 25 a 29"
"Conductor","Muerte","63","Hombre","Automóvil",2018,"San José","Alajuelita","San Felipe","7.Sábado","C. Marzo","De 60 a 64"
"Ciclista","Muerte","18","Hombre","Bicicleta",2018,"San José","Aserrí","Tarbaca","3.Martes","C. Marzo","De 15 a 19"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"San José","Aserrí","Vuelta de Jorco","2.Lunes","F. Junio","De 20 a 24"
"Motociclista","Muerte","38","Hombre","Motocicleta",2018,"Guanacaste","Carrillo","Palmira","2.Lunes","A. Enero","De 35 a 39"
"Motociclista","Muerte","16","Hombre","Motocicleta",2018,"San José","San José","Merced","1.Domingo","G. Julio","De 15 a 19"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"San José","Alajuelita","Alajuelita","7.Sábado","F. Junio","De 20 a 24"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"San José","Vázquez de Coronado","San Rafael","4.Miércoles","H. Agosto","De 25 a 29"
"Peatón","Muerte","56","Hombre","No aplica",2018,"San José","San José","Catedral","3.Martes","K. Noviembre","De 55 a 59"
"Peatón","Muerte","36","Hombre","No aplica",2018,"San José","San José","Pavas","4.Miércoles","F. Junio","De 35 a 39"
"Motociclista","Muerte","30","Hombre","Motocicleta",2018,"Heredia","Belén","La Ribera","1.Domingo","C. Marzo","De 30 a 34"
"Motociclista","Muerte","58","Hombre","Motocicleta",2018,"Heredia","Flores","Llorente","4.Miércoles","I. Setiembre","De 55 a 59"
"Conductor","Muerte","31","Hombre","Automóvil",2018,"Heredia","Sarapiquí","Puerto Viejo","7.Sábado","D. Abril","De 30 a 34"
"Pasajero moto","Muerte","26","Hombre","Motocicleta",2018,"Alajuela","Los Chiles","El Amparo","7.Sábado","F. Junio","De 25 a 29"
"Motociclista","Muerte","32","Hombre","Motocicleta",2018,"Alajuela","San Ramón","Peñas Blancas","4.Miércoles","G. Julio","De 30 a 34"
"Conductor","Muerte","39","Hombre","Desconocido",2018,"Alajuela","Guatuso","Katira","3.Martes","G. Julio","De 35 a 39"
"Motociclista","Muerte","49","Hombre","Motocicleta",2018,"Alajuela","Orotina","Orotina","6.Viernes","L. Diciembre","De 45 a 49"
"Pasajero moto","Muerte","47","Hombre","Motocicleta",2018,"Alajuela","Orotina","Orotina","6.Viernes","L. Diciembre","De 45 a 49"
"Peatón","Muerte","43","Hombre","No aplica",2018,"Cartago","Cartago","San Nicolás","1.Domingo","L. Diciembre","De 40 a 44"
"Peatón","Muerte","10","Hombre","No aplica",2018,"San José","Pérez Zeledón","San Pedro","4.Miércoles","A. Enero","De 10 a 14"
"Peatón","Muerte","26","Hombre","No aplica",2018,"San José","Pérez Zeledón","Barú","7.Sábado","F. Junio","De 25 a 29"
"Conductor","Muerte","51","Hombre","Autobús",2018,"San José","Desamparados","San Rafael Abajo","6.Viernes","A. Enero","De 50 a 54"
"Conductor","Muerte","19","Hombre","Automóvil",2018,"Heredia","Heredia","Ulloa","5.Jueves","C. Marzo","De 15 a 19"
"Motociclista","Muerte","31","Hombre","Motocicleta",2018,"San José","San José","San Francisco de Dos Ríos","4.Miércoles","E. Mayo","De 30 a 34"
"Conductor","Muerte","19","Hombre","Desconocido",2018,"San José","Desamparados","San Rafael Abajo","3.Martes","L. Diciembre","De 15 a 19"
"Motociclista","Muerte","30","Mujer","Motocicleta",2018,"Cartago","Paraíso","Paraíso","4.Miércoles","C. Marzo","De 30 a 34"
"Conductor","Muerte","23","Hombre","Automóvil",2018,"San José","Curridabat","Sánchez","7.Sábado","L. Diciembre","De 20 a 24"
"Motociclista","Muerte","30","Mujer","Motocicleta",2018,"Alajuela","Orotina","Orotina","7.Sábado","J. Octubre","De 30 a 34"
"Conductor","Muerte","49","Hombre","Rural",2018,"Puntarenas","Osa","Palmar","1.Domingo","A. Enero","De 45 a 49"
"Pasajero carro","Muerte","56","Hombre","Rural",2018,"Puntarenas","Osa","Bahía Drake","6.Viernes","E. Mayo","De 55 a 59"
"Pasajero bus o microbús","Muerte","62","Hombre","Microbús",2018,"Puntarenas","Osa","Puerto Cortés","7.Sábado","I. Setiembre","De 60 a 64"
"Motociclista","Muerte","21","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Puntarenas","6.Viernes","L. Diciembre","De 20 a 24"
"Motociclista","Muerte","32","Hombre","Motocicleta",2018,"San José","Curridabat","Granadilla","7.Sábado","F. Junio","De 30 a 34"
"Motociclista","Muerte","27","Hombre","Motocicleta",2018,"San José","Goicoechea","Calle Blancos","6.Viernes","G. Julio","De 25 a 29"
"Peatón","Muerte","23","Hombre","No aplica",2018,"San José","Desamparados","San Rafael Abajo","7.Sábado","K. Noviembre","De 20 a 24"
